Date,Open,High,Low,Close,Volume
2012-11-27,14.7948,14.9736,14.7724,14.7802,60540236.728007
2012-11-28,14.7499,14.913,14.5663,14.8886,46620397.293084
2012-11-29,14.704,14.8622,14.4334,14.4832,87539228.271724
2012-11-30,14.5663,14.659,14.3992,14.5095,69351518.150006
2012-12-03,14.744,14.7724,14.4617,14.49,68275831.815467
2012-12-04,14.5575,14.8691,14.5398,14.8095,78134516.768237
2012-12-05,14.7899,14.8466,14.6385,14.7206,61825066.549473
2012-12-06,14.8212,15.0449,14.8095,14.9491,62402509.94172
2012-12-07,15.0761,15.0996,14.8544,14.9491,56233414.865991
2012-12-10,14.9423,14.958,14.8153,14.8905,36781227.853698
2012-12-11,14.9491,15.3809,14.9423,15.3145,68819492.884565
2012-12-12,15.4678,15.5655,15.2315,15.3282,65206768.311592
2012-12-13,15.3007,15.5138,15.1562,15.1953,56108127.78846
2012-12-14,15.2168,15.3809,15.0918,15.2246,46052800.210847
2012-12-17,15.2315,15.3438,15.0996,15.2539,47144651.365003
2012-12-18,15.335,15.5655,15.2539,15.5441,56100734.35418
2012-12-19,15.627,15.8048,15.4678,15.6486,71207912.037624
2012-12-20,15.7189,15.7521,15.4835,15.5929,45863373.913647
2012-12-21,15.3223,15.4639,15.1875,15.3956,83603736.578868
2012-12-24,15.335,15.3731,15.2119,15.3067,19149400.182749
2012-12-26,15.3809,15.5226,15.3067,15.3145,30330167.751223
2012-12-27,15.3496,15.3956,15.0605,15.2119,42759228.963376
2012-12-28,15.0918,15.1953,14.9873,15.0039,34922125.155904
2012-12-31,15.0449,15.3223,14.9491,15.292,55480184.435046
2013-01-02,15.6847,15.8517,15.6095,15.8517,64222039.031721
2013-01-03,15.8683,15.9308,15.6779,15.8097,55363281.769969
2013-01-04,15.8302,15.8605,15.6095,15.6906,40653258.041298
2013-01-07,15.7843,15.9074,15.7042,15.7598,49024992.526874
2013-01-08,15.7443,15.9865,15.587,15.6408,65633060.914921
2013-01-09,15.7355,15.9221,15.7189,15.9074,46243601.387893
2013-01-10,16.0236,16.1809,15.967,16.1643,60177340.110714
2013-01-11,16.1643,16.3684,16.1418,16.3128,60606765.351664
2013-01-14,16.2991,16.4114,16.1262,16.3128,48164262.462402
2013-01-15,16.2767,16.4114,16.1487,16.2278,45840075.68915
2013-01-16,16.2492,16.4613,16.2043,16.3958,49580250.497594
2013-01-17,16.4037,17.1,16.3958,16.8178,136007468.17071
2013-01-18,15.8371,15.9025,15.5929,15.7598,193852184.88509
2013-01-22,15.7843,15.7921,15.5929,15.6964,68917620.198677
2013-01-23,15.7189,15.7355,15.6017,15.6554,57183569.449669
2013-01-24,15.6486,15.7042,15.5226,15.5352,78747012.942221
2013-01-25,15.6017,15.627,15.4835,15.5441,145140680.31882
2013-01-28,15.5812,15.6408,15.5655,15.6095,142129540.92253
2013-01-29,15.6408,15.7961,15.5812,15.7843,142539258.18739
2013-01-30,15.7921,15.9161,15.7355,15.8449,46053254.750424
2013-01-31,15.7961,15.8097,15.587,15.6017,49253683.263056
2013-02-01,15.712,15.8371,15.6408,15.8302,42975606.181489
2013-02-04,15.7961,15.8517,15.6847,15.6906,51698639.358997
2013-02-05,15.8419,15.9855,15.7892,15.8762,40126724.105333
2013-02-06,15.8497,15.8908,15.6749,15.7325,43174006.564107
2013-02-07,15.7159,15.7159,15.5166,15.5968,54599043.086629
2013-02-08,15.6671,15.8078,15.6515,15.7403,37560892.217974
2013-02-11,15.7403,15.7892,15.6808,15.7648,25212801.498403
2013-02-12,15.7648,15.9289,15.7325,15.882,37879535.72206
2013-02-13,15.9074,15.966,15.8497,15.9289,28376607.839274
2013-02-14,15.8351,15.9543,15.7892,15.9143,47044654.705698
2013-02-15,15.8908,15.966,15.7325,15.8214,45105865.282502
2013-02-19,15.8762,15.9005,15.7892,15.8019,41452502.414438
2013-02-20,15.8078,15.8166,15.5166,15.5372,61519653.832513
2013-02-21,15.5538,15.5606,15.08,15.1777,81048721.50494
2013-02-22,15.2373,15.3575,15.0663,15.3067,46074016.152692
2013-02-25,15.4171,15.4766,15.1631,15.1631,55385378.126308
2013-02-26,15.3575,15.628,15.2999,15.4259,89717959.309353
2013-02-27,15.4424,15.7726,15.3741,15.6866,62659738.392381
2013-02-28,15.6749,15.8019,15.6045,15.6515,46442644.677839
2013-03-01,15.584,15.882,15.4855,15.7648,60966298.990335
2013-03-04,15.8585,15.9601,15.7081,15.9464,63441546.463578
2013-03-05,15.9953,16.1818,15.966,16.1232,51760269.397356
2013-03-06,16.135,16.3245,16.1232,16.302,49616450.889388
2013-03-07,16.3401,16.4828,16.302,16.4075,56526847.803398
2013-03-08,16.4535,16.5189,16.0959,16.1741,60025796.206488
2013-03-11,16.135,16.2952,15.9543,16.2571,56236461.509637
2013-03-12,16.2376,16.2874,16.0803,16.2219,38181206.677417
2013-03-13,16.1575,16.2639,16.0803,16.2376,32843491.103881
2013-03-14,16.2952,16.3782,16.1232,16.2297,38473613.829565
2013-03-15,16.2063,16.2639,15.9464,16.0227,70649172.334699
2013-03-18,15.9211,16.1116,15.882,15.9376,46945902.911538
2013-03-19,15.9376,16.01,15.7482,15.8419,56766674.7592
2013-03-20,15.9699,16.01,15.8214,15.8762,39915946.732901
2013-03-21,15.7482,15.8419,15.6671,15.7726,43502851.615214
2013-03-22,15.8497,15.9953,15.8019,15.9855,41095647.89755
2013-03-25,16.0305,16.0549,15.8019,15.8497,43680977.89475
2013-03-26,15.9543,16.3167,15.9289,16.3078,52769997.330184
2013-03-27,16.2063,16.4749,16.1232,16.3646,60541007.602558
2013-03-28,16.3782,16.4232,16.1818,16.3646,44478348.827745
2013-04-01,16.2444,16.2639,15.9787,16.0636,44985753.19947
2013-04-02,16.1262,16.1741,15.9787,16.0803,37579974.690275
2013-04-03,16.0803,16.1154,15.7482,15.7814,48830037.0219
2013-04-04,15.7814,15.882,15.7081,15.8419,38293093.027351
2013-04-05,15.6944,15.7159,15.5538,15.6944,48992243.15515
2013-04-08,15.6603,15.8078,15.5899,15.8078,45646029.263329
2013-04-09,15.8214,16.4075,15.7892,16.302,82078873.006567
2013-04-10,16.2805,16.8041,16.2707,16.6869,89504354.373161
2013-04-11,16.2874,16.4232,16.1116,16.3646,79108949.293471
2013-04-12,16.2952,16.3401,16.0959,16.2444,45406707.010255
2013-04-15,16.1154,16.2707,16.01,16.0227,51304299.659395
2013-04-16,16.0959,16.4388,16.0549,16.432,86362683.290665
2013-04-17,16.3343,16.5951,16.1653,16.4388,106013688.37059
2013-04-18,16.5257,16.7904,16.4153,16.6712,101711215.34669
2013-04-19,16.7005,16.8275,16.6479,16.8187,65509988.182218
2013-04-22,16.85,17.1949,16.7523,17.1489,70466457.662413
2013-04-23,17.228,17.5787,17.187,17.523,83362896.122659
2013-04-24,17.4869,17.8327,17.4263,17.735,72422939.321999
2013-04-25,17.7272,17.8922,17.481,17.523,145661838.60769
2013-04-26,17.4732,17.6568,17.3452,17.5386,135252650.9462
2013-04-29,17.5543,17.862,17.5386,17.8083,136273989.08924
2013-04-30,17.778,17.9889,17.7194,17.9518,55326811.1114
2013-05-01,17.8561,18.115,17.8493,17.9821,51172334.740295
2013-05-02,17.7858,18.1023,17.7438,18.074,44677836.41989
2013-05-03,18.327,18.327,18.1209,18.1277,39764434.564547
2013-05-06,18.2859,18.3202,18.0457,18.0916,40978359.283328
2013-05-07,18.1355,18.3504,18.1121,18.2684,51022829.097998
2013-05-08,18.1912,18.3758,18.1277,18.3504,32911482.648834
2013-05-09,18.3113,18.5897,18.2351,18.4315,41549424.789177
2013-05-10,18.4773,18.5682,18.4227,18.536,29812817.766921
2013-05-13,18.4705,18.5282,18.1824,18.2205,37701569.145618
2013-05-14,18.2205,18.2859,17.9929,18.0369,48499353.337732
2013-05-15,18.0778,18.3113,18.0144,18.3113,44367982.728422
2013-05-16,18.2058,18.4627,18.1033,18.1121,39403431.862155
2013-05-17,18.2469,18.327,18.0828,18.1912,47947503.390096
2013-05-20,18.2205,18.3504,18.158,18.2205,41397644.401523
2013-05-21,18.2351,18.3504,18.158,18.2684,50118275.89019
2013-05-22,18.2547,18.5624,18.1121,18.2136,65671568.811682
2013-05-23,18.0691,18.2469,18.0369,18.199,50400875.634362
2013-05-24,18.0984,18.1912,17.8415,18.0984,40791236.396142
2013-05-28,18.2771,18.4627,18.158,18.2205,41175928.390865
2013-05-29,18.1277,18.448,18.0778,18.3631,41836838.148412
2013-05-30,18.3709,18.536,18.3202,18.3202,34766104.446346
2013-05-31,18.3397,18.6952,18.2576,18.367,63171758.797778
2013-06-03,18.8242,19.2549,18.7871,19.0957,101088935.31069
2013-06-04,19.3399,19.6574,19.1778,19.1856,90543151.340377
2013-06-05,18.999,19.128,18.6493,18.6874,70499486.514551
2013-06-06,18.7265,18.871,18.3631,18.6493,52900759.357387
2013-06-07,18.4627,18.6874,18.327,18.6034,46974347.465878
2013-06-10,18.6952,18.9834,18.6425,18.9238,39362267.365844
2013-06-11,18.7871,18.9736,18.6356,18.6952,35788992.528393
2013-06-12,18.8867,18.916,18.4705,18.5048,32424987.097616
2013-06-13,18.5048,18.9238,18.4627,18.9081,36622581.256725
2013-06-14,18.9306,19.0225,18.7939,18.8554,32701261.166019
2013-06-17,18.999,19.1778,18.8467,18.9902,56368043.550805
2013-06-18,18.9657,19.4044,18.9657,19.2705,48474063.943244
2013-06-19,19.2872,19.4288,18.916,18.916,38125137.582704
2013-06-20,18.7109,18.7265,18.2351,18.2947,84015547.3875
2013-06-21,18.3904,18.4227,18.2273,18.3015,89548735.453591
2013-06-24,18.2205,18.327,17.7136,17.8415,64956404.022775
2013-06-25,18.028,18.1121,17.8346,18.0691,45692320.638464
2013-06-26,18.3113,18.3436,18.0778,18.158,44470812.070177
2013-06-27,18.2351,18.4227,18.1658,18.199,33788288.467733
2013-06-28,18.2722,18.6415,18.1218,18.5028,105295662.23458
2013-07-01,18.4227,18.4773,18.0369,18.0778,39252306.666683
2013-07-02,18.0593,18.1912,17.8093,17.945,37392022.575485
2013-07-03,17.9303,18.0828,17.7438,17.9773,24011276.291667
2013-07-05,18.1209,18.2205,17.9079,18.2058,23569262.147182
2013-07-08,18.0525,18.0916,17.4254,17.5377,90970036.687884
2013-07-09,17.6275,17.7204,17.4859,17.5065,45919070.367809
2013-07-10,17.5065,17.6275,17.1303,17.5934,66195628.373422
2013-07-11,17.8258,18.158,17.7575,18.1512,54604857.917244
2013-07-12,18.1209,18.158,17.8932,18.0828,45681821.183748
2013-07-15,18.0369,18.1355,17.9773,18.1121,33901584.504596
2013-07-16,18.158,18.3836,18.0828,18.3504,45594368.383515
2013-07-17,18.3836,18.4843,18.1912,18.2684,58203010.606595
2013-07-18,17.7575,17.8639,17.5211,17.5866,102895828.40523
2013-07-19,17.4859,17.5133,17.2583,17.4303,60632357.772536
2013-07-22,17.4566,17.4927,17.1977,17.23,47423689.525424
2013-07-23,17.2886,17.3941,17.1303,17.2144,37696954.135687
2013-07-24,17.3502,17.4029,17.1225,17.3502,44184564.748278
2013-07-25,17.2886,17.4478,17.2661,17.4478,151411339.39641
2013-07-26,17.357,17.5992,17.3267,17.5992,146015248.24693
2013-07-29,17.5289,17.6275,17.4566,17.5866,113061378.75886
2013-07-30,17.6275,17.779,17.6139,17.6901,38138182.049553
2013-07-31,17.6754,17.7507,17.5992,17.649,36583600.393107
2013-08-01,17.7136,17.7731,17.4166,17.5533,49993978.767096
2013-08-02,17.5377,17.5709,17.4029,17.5709,47898940.340817
2013-08-05,17.5738,17.5904,17.4586,17.5093,27320096.113437
2013-08-06,17.483,17.5172,17.3521,17.4195,37754470.795628
2013-08-07,17.3521,17.4108,17.231,17.3433,30560732.951289
2013-08-08,17.396,17.4048,17.1216,17.1518,45542325.649507
2013-08-09,17.1216,17.231,17.0454,17.1977,32913401.133441
2013-08-12,17.1743,17.3433,17.1518,17.2954,30786492.726196
2013-08-13,17.3355,17.3433,17.106,17.2065,34161995.75603
2013-08-14,17.106,17.3726,17.0767,17.2427,30358894.857191
2013-08-15,17.0239,17.1216,16.7856,16.8305,52941280.946369
2013-08-16,16.8549,16.9497,16.723,16.7465,39375329.236236
2013-08-19,16.8686,17.3433,16.8471,17.0239,56826165.18559
2013-08-20,17.0454,17.3287,17.0396,17.2065,41992880.356462
2013-08-21,17.2065,17.2505,16.8549,16.9379,42407997.838137
2013-08-22,17.0073,17.106,16.9379,17.0073,22746356.12263
2013-08-23,17.0679,17.2427,17.061,17.1431,30217541.238872
2013-08-26,17.1138,17.2065,16.9848,17.0161,29141123.955554
2013-08-27,16.9174,16.976,16.807,16.9497,49260136.90605
2013-08-28,16.9575,17.1216,16.9106,17.0239,36768322.615188
2013-08-29,16.9916,17.1353,16.8471,16.8549,37051105.608424
2013-08-30,17.1499,17.1587,16.8901,16.9467,43951826.152895
2013-09-03,16.9663,16.9916,16.7856,16.8598,34591359.572713
2013-09-04,17.0982,17.4048,17.0239,17.2954,49669157.005481
2013-09-05,17.3287,17.3658,17.1812,17.2671,29518028.376951
2013-09-06,17.3355,17.4331,17.1138,17.3209,36136162.485841
2013-09-09,17.3599,17.5982,17.3433,17.5005,36347627.810063
2013-09-10,17.6247,17.6715,17.5172,17.567,41500570.998367
2013-09-11,17.5005,17.5573,17.3521,17.4263,59970073.135145
2013-09-12,17.4048,17.4507,17.2671,17.2896,38636716.757114
2013-09-13,17.6119,17.9225,17.6041,17.9079,80010000.29432
2013-09-16,18.07,18.1131,17.8415,17.8717,39593640.295022
2013-09-17,18.1003,18.2498,18.0847,18.1374,49133384.859749
2013-09-18,18.2234,18.2722,18.0017,18.2576,41857644.595143
2013-09-19,18.2987,18.3944,18.2156,18.2722,36989955.703085
2013-09-20,18.2899,18.3055,18.0076,18.1599,61606535.387063
2013-09-23,18.1043,18.2234,18.0378,18.0457,29372610.519626
2013-09-24,18.0154,18.2234,18.0154,18.1131,31563330.550449
2013-09-25,18.1687,18.1932,18.0154,18.1043,26017229.055946
2013-09-26,18.1443,18.1843,17.7262,17.8864,41887338.109579
2013-09-27,17.7331,17.8717,17.483,17.5573,37860879.124677
2013-09-30,17.5191,17.8689,17.4273,17.6764,42129704.958824
2013-10-01,17.5328,17.6041,17.3433,17.4419,33880182.242475
2013-10-02,17.3521,17.4967,17.3209,17.4879,30375925.758973
2013-10-03,17.4331,17.4507,17.1909,17.2671,45660029.901269
2013-10-04,17.2671,17.4586,17.2671,17.4263,29515981.925119
2013-10-07,17.3521,17.5738,17.2427,17.4419,27914316.520494
2013-10-08,17.4742,17.483,17.1743,17.1743,47257298.352111
2013-10-09,17.1977,17.5406,17.1743,17.2593,52919090.406154
2013-10-10,17.567,17.7419,17.5093,17.6461,51252932.592324
2013-10-11,17.4419,17.7712,17.4331,17.7633,32133353.891234
2013-10-14,17.6325,17.945,17.5982,17.9147,35565430.718509
2013-10-15,17.8776,18.0212,17.8161,17.8717,56098283.525925
2013-10-16,17.7712,18.1374,17.7419,18.1003,62338215.113908
2013-10-17,18.0154,18.2899,17.945,18.2722,37531434.163228
2013-10-18,18.2303,18.324,18.0925,18.2429,38714899.611709
2013-10-21,18.2899,18.4686,18.2,18.4452,46199351.345899
2013-10-22,18.4686,18.4891,18.3465,18.3876,37965346.446886
2013-10-23,18.2811,18.3729,18.0017,18.1374,41424291.272313
2013-10-24,18.2303,18.3142,18.1687,18.1687,62272373.418304
2013-10-25,18.4187,18.5164,18.3533,18.5164,77998817.2537
2013-10-28,18.4745,18.7109,18.4686,18.6112,85812316.739077
2013-10-29,18.6415,18.8467,18.6015,18.7353,39216213.767356
2013-10-30,18.7421,18.8467,18.6415,18.7177,31538601.140529
2013-10-31,18.9091,19.0703,18.8388,18.871,40071720.721652
2013-11-01,18.7265,18.8329,18.5028,18.5887,37049020.254557
2013-11-04,18.5809,18.6415,18.453,18.5253,34858441.499548
2013-11-05,18.448,18.5917,18.3338,18.5301,29627293.958156
2013-11-06,18.5565,18.748,18.4217,18.7011,33095733.951533
2013-11-07,18.7929,18.7988,18.5048,18.5555,33236673.979788
2013-11-08,18.5389,18.5917,18.3826,18.578,40829621.444369
2013-11-11,18.5389,18.7333,18.4559,18.6386,24944625.195875
2013-11-12,18.5008,18.8965,18.492,18.8388,49034185.692177
2013-11-13,18.7011,18.9844,18.6611,18.9687,29799816.29706
2013-11-14,18.8388,18.8965,18.7783,18.8066,26189700.207961
2013-11-15,18.8154,18.9316,18.7011,18.9091,29651379.437009
2013-11-18,18.9775,19.0498,18.8798,18.9687,32043959.060424
2013-11-19,19.0762,19.1758,18.9775,19.0498,32249968.885994
2013-11-20,19.0498,19.1435,18.8632,18.9384,26308983.063386
2013-11-21,18.9775,19.503,18.9091,19.4571,57072823.543627
2013-11-22,18.8965,18.9013,18.3826,18.4061,100404389.49518
2013-11-25,18.5204,18.5204,18.1218,18.3172,56265360.603553
2013-11-26,18.3485,18.3758,18.1374,18.2391,39682916.37225
2013-11-27,18.2313,18.448,18.1374,18.4315,36849750.71856
2013-11-29,18.4315,18.5008,18.326,18.3826,17898646.497174
2013-12-02,18.5008,18.5048,18.2391,18.2742,33307008.860528
2013-12-03,18.282,18.2996,18.0457,18.1609,45476604.754961
2013-12-04,18.1374,18.3894,18.1374,18.3084,56364670.334806
2013-12-05,18.369,18.7783,18.3172,18.7099,58872933.351596
2013-12-06,19.2549,19.4718,19.0849,19.1435,69860936.213955
2013-12-09,19.1553,19.3419,19.0332,19.2276,38403170.43262
2013-12-10,19.1553,19.2549,19.0195,19.1435,23603888.030263
2013-12-11,19.0762,19.1846,18.8154,18.831,32002335.929586
2013-12-12,19.0644,19.1934,18.831,18.871,28370704.96721
2013-12-13,18.6611,18.8876,18.6318,18.7333,26755711.520368
2013-12-16,18.7861,19.0556,18.7636,18.8554,32497587.510073
2013-12-17,18.8242,19.1006,18.7988,19.0195,36515365.198563
2013-12-18,19.0556,19.4327,18.9179,19.3947,55346631.698644
2013-12-19,19.3731,19.4649,19.1934,19.3887,41340536.212957
2013-12-20,19.3654,19.548,19.3096,19.3243,71813981.185798
2013-12-23,19.4884,19.6104,19.4161,19.5284,36406589.987756
2013-12-24,19.5705,19.7579,19.548,19.6104,15765536.286431
2013-12-26,19.6104,19.8215,19.6104,19.8215,21988719.524262
2013-12-27,19.8576,19.8967,19.6486,19.7404,16819549.068337
2013-12-30,19.7951,19.9357,19.7404,19.9357,25658870.668252
2013-12-31,19.9045,20.0803,19.8733,20.0129,29576506.326672
2014-01-02,19.8811,19.9114,19.6417,19.8879,41292288.474916
2014-01-03,19.9427,19.97,19.7404,19.8811,36053306.26826
2014-01-06,19.8743,19.8879,19.6261,19.6349,41274011.684251
2014-01-07,19.6975,19.8391,19.6417,19.7238,25500399.130439
2014-01-08,19.7736,19.8283,19.5119,19.6104,38488628.991649
2014-01-09,19.6261,19.7033,19.4718,19.5197,27079828.950388
2014-01-10,19.6662,19.9357,19.6662,19.6887,39695592.293496
2014-01-13,19.7404,20.0452,19.6036,19.6662,52228846.466133
2014-01-14,20.051,20.475,19.97,20.4437,96155652.467578
2014-01-15,20.6069,20.9135,20.5218,20.5678,75609600.608907
2014-01-16,20.5443,20.6205,20.305,20.4662,63873716.345528
2014-01-17,19.5548,19.9427,19.4718,19.9357,145893375.3349
2014-01-21,19.8967,19.8967,19.4884,19.7326,54868741.687242
2014-01-22,19.5802,19.6975,19.3947,19.5197,63269596.394096
2014-01-23,19.4063,19.4718,19.2031,19.3819,52186196.526296
2014-01-24,19.1846,19.4248,19.1182,19.1358,45607270.550812
2014-01-27,19.0918,19.2705,19.0195,19.0644,42250128.258142
2014-01-28,19.0644,19.3174,18.9462,19.2031,42088488.251886
2014-01-29,19.0849,19.2481,18.9932,19.0332,35241313.288491
2014-01-30,19.0849,19.1934,18.9258,19.0762,31915870.012577
2014-01-31,18.8554,19.0127,18.8154,18.9258,37417085.723923
2014-02-03,18.8965,18.9013,18.4217,18.4715,68625395.271855
2014-02-04,18.492,18.5301,18.1853,18.369,65984001.29863
2014-02-05,18.453,18.4989,18.2947,18.3123,41721610.31835
2014-02-06,18.3866,18.748,18.3377,18.6767,36022239.921455
2014-02-07,18.8398,18.8886,18.5028,18.8398,39670544.501125
2014-02-10,18.7704,18.9697,18.7323,18.9111,31561465.300206
2014-02-11,18.9531,19.0801,18.9404,19.0518,23022867.698198
2014-02-12,19.0801,19.2237,18.9697,19.1133,33298904.952226
2014-02-13,19.0215,19.2598,18.9277,19.2324,29465559.768024
2014-02-14,19.1045,19.2745,19.0058,19.2677,26450508.669654
2014-02-18,19.2149,19.292,19.1133,19.2745,22798652.743609
2014-02-19,19.1895,19.2442,19.0146,19.0713,33066269.75436
2014-02-20,19.1045,19.3477,19.0713,19.2598,25983984.195135
2014-02-21,19.423,19.4308,18.9531,19.0146,39327951.675311
2014-02-24,19.0801,19.3712,19.0058,19.1738,31050046.852627
2014-02-25,19.2081,19.2374,19.0439,19.166,27758196.508371
2014-02-26,19.2598,19.4483,19.1602,19.3076,25458695.124315
2014-02-27,19.3076,19.3076,19.0801,19.2745,26800494.929748
2014-02-28,19.2998,19.3389,19.1299,19.2745,30163731.533448
2014-03-03,19.1133,19.1445,18.9199,19.0713,33078992.767545
2014-03-04,19.2442,19.292,19.0713,19.1602,30458744.098256
2014-03-05,19.2324,19.2374,18.996,19.0713,27064304.990625
2014-03-06,19.1299,19.1895,18.9795,19.1738,28792988.613375
2014-03-07,19.2442,19.3477,19.1299,19.1806,32599886.555655
2014-03-10,19.1602,19.379,19.1387,19.3389,32041846.065637
2014-03-11,19.292,19.3477,19.1602,19.253,34290139.061979
2014-03-12,19.1895,19.3712,19.1602,19.2745,27306897.062183
2014-03-13,19.2842,19.463,19.0215,19.1299,33709068.566763
2014-03-14,19.0586,19.1895,18.996,19.0713,28011073.049711
2014-03-17,19.1806,19.3223,19.0654,19.2324,23796113.226566
2014-03-18,19.2149,19.3858,19.1133,19.3223,33838508.948486
2014-03-19,19.3477,19.6584,19.2842,19.4786,43651171.769157
2014-03-20,19.463,19.9231,19.4142,19.7922,47537607.994859
2014-03-21,19.9377,19.9915,19.588,19.5958,73041711.008602
2014-03-24,19.6349,19.7589,19.3985,19.5548,47463756.57483
2014-03-25,19.6104,19.9826,19.5958,19.8245,41511250.630935
2014-03-26,19.9231,20.0412,19.7121,19.7589,33965388.962009
2014-03-27,19.7424,20.0481,19.6896,19.7033,34949746.625064
2014-03-28,19.7824,20.092,19.7121,19.9455,29394745.778001
2014-03-31,19.966,20.2894,19.9455,20.092,37675214.040097
2014-04-01,20.0833,20.2405,19.9592,20.2327,30543453.281227
2014-04-02,20.2112,20.2796,19.9592,20.1556,28840665.105733
2014-04-03,20.3577,20.601,20.349,20.5629,49553052.855875
2014-04-04,20.6225,20.811,20.3216,20.3655,61547302.942595
2014-04-07,20.475,20.8178,20.3988,20.6225,63910013.992411
2014-04-08,20.5228,21.0054,20.516,20.9488,72826252.083282
2014-04-09,20.9663,21.0357,20.811,21.0054,44279945.373913
2014-04-10,21.0269,21.0894,20.5228,20.5687,51987203.399501
2014-04-11,20.4515,20.7016,20.3733,20.3812,46400104.277946
2014-04-14,20.4828,20.7455,20.349,20.6801,34627066.522895
2014-04-15,20.6352,20.8872,20.5228,20.8422,57852311.825004
2014-04-16,21.0122,21.2056,20.7074,20.9663,75828513.625512
2014-04-17,20.8794,21.148,20.8569,21.0513,48950789.964784
2014-04-21,21.0571,21.0571,20.811,20.9839,26202179.571553
2014-04-22,20.9488,21.0054,20.7553,20.894,38023355.524703
2014-04-23,20.8637,20.9985,20.8041,20.8246,32857925.806642
2014-04-24,20.8715,20.9917,20.7367,20.8246,32667722.492463
2014-04-25,20.7455,20.8041,20.3812,20.4437,43177608.073633
2014-04-28,20.3733,20.5453,20.2483,20.4975,42994707.08107
2014-04-29,20.5228,20.7553,20.516,20.6157,28446214.84245
2014-04-30,20.4906,20.7866,20.4154,20.7788,33203084.119344
2014-05-01,20.6352,20.7641,20.5453,20.5932,25375331.132794
2014-05-02,20.6801,20.7367,20.5531,20.5629,31130861.737067
2014-05-05,20.5414,20.6195,20.4095,20.5492,26411934.229937
2014-05-06,20.5414,20.7124,20.4183,20.5717,27786251.018616
2014-05-07,20.6195,20.768,20.5882,20.7064,31447274.51652
2014-05-08,20.6684,20.8324,20.5882,20.6859,30778879.188293
2014-05-09,20.7064,20.7348,20.5882,20.6498,25883768.455944
2014-05-12,20.7348,20.8413,20.6498,20.7064,26244863.294736
2014-05-13,20.8022,20.8413,20.6761,20.768,26139420.350417
2014-05-14,20.8022,20.8227,20.6761,20.6761,22681165.524257
2014-05-15,20.6761,20.8091,20.4222,20.4222,40435758.806574
2014-05-16,20.4301,20.471,20.2122,20.2728,38228146.07857
2014-05-19,20.219,20.4867,20.219,20.4457,28883746.039176
2014-05-20,20.4301,20.5492,20.3216,20.4457,28390710.850992
2014-05-21,20.4789,20.6117,20.4183,20.5717,23842422.005244
2014-05-22,20.5785,20.6273,20.4789,20.5355,20283097.64258
2014-05-23,20.5355,20.6498,20.5258,20.641,21876820.889475
2014-05-27,20.6761,20.9985,20.558,20.9751,34730309.454715
2014-05-28,20.9653,21.1548,20.9321,21.1069,34576791.78404
2014-05-29,21.1304,21.1715,20.9839,21.1715,26284563.846015
2014-05-30,21.1548,21.4508,21.149,21.4508,55577452.833156
2014-06-02,21.445,21.4743,21.2965,21.4059,25808142.898334
2014-06-03,21.3804,21.7497,21.2965,21.7175,42353789.898715
2014-06-04,21.5993,21.7986,21.5925,21.6755,27524458.744911
2014-06-05,21.6403,21.7175,21.5397,21.7175,33807800.909904
2014-06-06,21.8142,22.1531,21.7731,22.1209,44312674.270881
2014-06-09,22.0945,22.3163,21.8523,21.9158,50856164.586697
2014-06-10,21.866,22.245,21.7644,22.1746,43630668.34881
2014-06-11,22.0945,22.1531,21.8289,21.9314,35339815.290631
2014-06-12,21.866,22.0633,21.8064,21.9529,39666693.19958
2014-06-13,23.3517,23.6037,23.213,23.4542,155607598.60145
2014-06-16,23.336,23.6731,23.297,23.5636,46365863.320271
2014-06-17,23.462,23.636,23.4308,23.5158,36220570.689903
2014-06-18,23.462,23.5412,23.297,23.5011,43825519.43253
2014-06-19,23.5412,23.6272,23.4689,23.6272,34598134.66937
2014-06-20,23.6095,23.7141,23.5812,23.7141,50722844.238771
2014-06-23,23.636,23.8001,23.4386,23.7375,33786556.303403
2014-06-24,23.6809,24.2054,23.6272,23.9495,68004749.121369
2014-06-25,23.9338,24.3403,23.9026,24.2464,56409597.067474
2014-06-26,24.1908,24.264,24.0365,24.1722,34032529.780862
2014-06-27,24.2376,24.3403,24.1048,24.2875,39194872.929503
2014-06-30,24.2376,24.3403,24.0726,24.264,27459515.891082
2014-07-01,24.3334,24.4135,24.2376,24.3275,35964773.424664
2014-07-02,24.3334,24.3793,24.1849,24.3275,21435121.03249
2014-07-03,24.4057,24.6235,24.3558,24.4525,26028189.192666
2014-07-07,24.4135,24.4965,24.2817,24.3636,28318818.865082
2014-07-08,24.3558,24.4057,24.1048,24.179,47903121.285928
2014-07-09,24.2133,24.3275,24.0961,24.2552,36044241.070179
2014-07-10,24.0296,24.603,23.9026,24.5444,41334027.288124
2014-07-11,24.5444,24.6948,24.3724,24.5405,25536442.890352
2014-07-14,24.6626,24.7964,24.6088,24.729,30876967.600369
2014-07-15,24.7964,24.9683,24.4681,24.8979,77813126.575675
2014-07-16,26.1561,27.2765,26.077,27.2081,173051441.39799
2014-07-17,26.8555,26.9805,26.4071,26.4609,89899244.843691
2014-07-18,26.54,26.5722,26.2157,26.4609,59257547.542247
2014-07-21,26.3427,26.879,26.3348,26.748,40873856.130296
2014-07-22,26.8194,27.3498,26.7548,27.3175,54659062.785454
2014-07-23,27.2336,27.255,26.9317,27.0909,33210806.173452
